Date,AMCR
2019-08-20,-0.013847569083876299
2019-08-21,-0.032096419180987934
2019-08-22,-0.011399141569362503
2019-08-23,-0.010481898355163444
2019-08-26,0.02966085197449453
2019-08-27,0.00617277438665953
2019-08-28,-0.007157220741249026
2019-08-29,0.0030895015854330854
2019-08-30,0.008213634143076076
2019-09-03,-0.01120161414657872
2019-09-04,0.0
2019-09-05,0.006179257634087554
2019-09-06,0.0102351987146585
2019-09-09,-0.0060789630590278865
2019-09-10,0.03818357886289947
2019-09-11,0.00795225324354809
2019-09-12,-0.003944636569931048
2019-09-13,0.011881197928160558
2019-09-16,-0.05381607097600971
2019-09-17,0.00930701710549764
2019-09-18,0.006147734423674445
2019-09-19,-0.0030551164252863305
2019-09-20,-0.013278971711252474
2019-09-23,-0.0010351135163541025
2019-09-24,-0.005181120117918381
2019-09-25,0.005208103929966068
2019-09-26,-0.004144997259683647
2019-09-27,0.012486876303798189
2019-09-30,0.0020555213376272086
2019-10-01,-0.020512610308715762
2019-10-02,-0.01361242622414982
2019-10-03,0.013800281538464576
2019-10-04,-0.006283046514388602
2019-10-07,-0.010537333137621285
2019-10-08,-0.01703926861109628
2019-10-09,0.009750886837885941
2019-10-10,0.0
2019-10-11,0.030042985045938497
2019-10-14,-0.0010417733243360816
2019-10-15,0.0
2019-10-16,-0.020855222614385993
2019-10-17,0.021299426904028307
2019-10-18,0.0
2019-10-21,0.009384719747428383
2019-10-22,-0.002066264557880504
2019-10-23,0.005176262373611129
2019-10-24,-0.024716804937730763
2019-10-25,0.026399153594167668
2019-10-28,-0.01440338672803354
2019-10-29,-0.010438464685744164
2019-10-30,0.00843891198561586
2019-10-31,-0.004183954879280916
2019-11-01,0.02205851767986622
2019-11-04,0.016444107992534596
2019-11-05,0.011122190664380582
2019-11-06,-0.002999758928331153
2019-11-07,-0.019057471493687972
2019-11-08,-0.0010220384607634303
2019-11-11,0.004093897661239243
2019-11-12,0.0020386962942100517
2019-11-13,0.0030518227016826938
2019-11-14,0.009128045422650999
2019-11-15,0.007035221793820323
2019-11-18,0.0
2019-11-19,0.011975751458354722
2019-11-20,-0.030571941313579876
2019-11-21,0.007120857566710326
2019-11-22,0.01616179844197574
2019-11-25,0.004970325068684778
2019-11-26,0.015507734252896643
2019-11-27,0.014778540592967238
2019-11-29,-0.0038836368372623387
2019-12-02,-0.008771986554347522
2019-12-03,-0.009832846531934503
2019-12-04,0.01092366647843468
2019-12-05,0.014734631343275906
2019-12-06,0.01355261401455965
2019-12-09,-0.0038205801100993364
2019-12-10,-0.007669771836201766
2019-12-11,0.01256035043466297
2019-12-12,0.01908397737444889
2019-12-13,-0.011236253324590106
2019-12-16,0.01893963584434122
2019-12-17,0.004646982488659468
2019-12-18,-0.0037005242651181325
2019-12-19,0.0027851976780162158
2019-12-20,-0.002777461897588207
2019-12-23,0.012998933371449084
2019-12-24,-0.010998825863037132
2019-12-26,0.005560628607188534
2019-12-27,0.009216539133903856
2019-12-30,-0.009132370285779734
2019-12-31,-0.0009213314584990417
2020-01-02,-0.019372925760304138
2020-01-03,-0.013170244519727814
2020-01-06,-0.006673294917082684
2020-01-07,-0.008637062525761019
2020-01-08,0.0038720085919021763
2020-01-09,0.0028932126596812324
2020-01-10,0.004807375531639346
2020-01-13,0.022966779058654962
2020-01-14,-0.006548218727185584
2020-01-15,0.004708242548444375
2020-01-16,0.014057745175257486
2020-01-17,0.007394211628812819
2020-01-21,-0.01834873961159511
2020-01-22,0.0028036435866116705
2020-01-23,0.0
2020-01-24,-0.022367115772710222
2020-01-27,0.02669191458872544
2020-01-28,0.011142358954000509
2020-01-29,-0.0036733393421977123
2020-01-30,-0.0018433300650491091
2020-01-31,-0.022160476278744845
2020-02-03,0.008498523865643648
2020-02-04,0.017790037836363126
2020-02-05,0.013799650902216909
2020-02-06,-0.000907556353611505
2020-02-07,-0.017257262087792102
2020-02-10,-0.0009237747051196177
2020-02-11,0.014800869430129593
2020-02-12,-0.045578932215019186
2020-02-13,-0.029608257163515672
2020-02-14,0.004920935754370692
2020-02-18,0.0
2020-02-19,-0.0029378432806007604
2020-02-20,0.0088408025078488
2020-02-21,-0.0029211483765289037
2020-02-24,-0.030273398036565258
2020-02-25,-0.02618351232498317
2020-02-26,0.009307447111716494
2020-02-27,-0.030737838785786842
2020-02-28,-0.014799314352146098
2020-03-02,0.05042926184127694
2020-03-03,-0.008785283573288671
2020-03-04,0.01876930264685428
2020-03-05,-0.038894529827323776
2020-03-06,-0.007454828599126273
2020-03-09,-0.04721034160654014
2020-03-10,0.010135507533290733
2020-03-11,-0.10925328863465356
2020-03-12,-0.16145185865620826
2020-03-13,0.01791060047814752
2020-03-16,-0.1275662424519325
2020-03-17,0.047059098166452484
2020-03-18,0.025682175766824855
2020-03-19,0.1627543056433005
2020-03-20,-0.01749661539330516
2020-03-23,-0.09315067777216313
2020-03-24,0.13595167659431606
2020-03-25,0.025265964298797128
2020-03-26,0.05447458422059759
2020-03-27,-0.04059047544047245
2020-03-30,0.06153845330790664
2020-03-31,-0.019323597066880693
2020-04-01,-0.03201959702382717
2020-04-02,0.040712379613207395
2020-04-03,-0.04156486469587084
2020-04-06,0.04846963700788787
2020-04-07,-0.010949086678051612
2020-04-08,0.04674033861349591
2020-04-09,0.07638072657907724
2020-04-13,-0.02838431784157125
2020-04-14,0.015730528989373216
2020-04-15,-0.0431416777566781
2020-04-16,-0.02196525880230238
2020-04-17,0.03782526283153409
2020-04-20,-0.01594558703283544
2020-04-21,-0.04398150128595146
2020-04-22,0.012106509046557079
2020-04-23,-0.017942435061872097
2020-04-24,0.025578651876708047
2020-04-27,0.030879177191521556
2020-04-28,0.03917007854385668
2020-04-29,0.02438999888771365
2020-04-30,-0.029220307919165633
2020-05-01,-0.03232982830076658
2020-05-04,0.001151733902080565
2020-05-05,-0.012658271265329812
2020-05-06,-0.011655121622466624
2020-05-07,0.015330454535133597
2020-05-08,0.041811916408985406
2020-05-11,-0.015607764565804816
2020-05-12,0.031710053432713936
2020-05-13,0.0
2020-05-14,-0.0021953972955846
2020-05-15,0.001100244995842825
2020-05-18,0.05934046454291231
2020-05-19,-0.024895982281414986
2020-05-20,0.005318785633260381
2020-05-21,0.0031746145894877564
2020-05-22,0.012658461866999149
2020-05-26,0.04166668219081204
2020-05-27,-0.0025292483837799917
2020-05-28,0.014198821026078834
2020-05-29,0.02099976087350819
2020-06-01,-0.002937817786962449
2020-06-02,0.01473445382159455
2020-06-03,0.0164568277095809
2020-06-04,0.0028573513070611067
2020-06-05,0.033238396970393325
2020-06-08,-0.034926699577782494
2020-06-09,-0.02857126822533762
2020-06-10,-0.03725503336318203
2020-06-11,-0.06415502434676934
2020-06-12,0.0674651056707718
2020-06-15,0.03975530024717577
2020-06-16,0.005882318957797672
2020-06-17,0.0009746532715497747
2020-06-18,0.0009738190034707106
2020-06-19,0.0029181562306144215
2020-06-22,-0.0038797062442809116
2020-06-23,-0.0029209979866068325
2020-06-24,-0.027343934776826617
2020-06-25,0.0050202884639505285
2020-06-26,-0.033966010618664666
2020-06-29,0.028955544233251196
2020-06-30,0.026130261618868555
2020-07-01,0.011753348894113724
2020-07-02,0.026137656865815373
2020-07-06,0.014150860008719013
2020-07-07,-0.012092952989378403
2020-07-08,-0.01600766075438098
2020-07-09,-0.007655571139147499
2020-07-10,0.013500291794687813
2020-07-13,-0.009514471308118666
2020-07-14,0.01921218494054533
2020-07-15,0.008482626644018554
2020-07-16,0.0046729805764995636
2020-07-17,0.0018607832019283954
2020-07-20,-0.003714216524313141
2020-07-21,0.011183531058792218
2020-07-22,0.004608267900636065
2020-07-23,-0.014679245870556579
2020-07-24,-0.006517545380524847
2020-07-27,0.0140581381041196
2020-07-28,-0.01016619209042502
2020-07-29,-0.008403312334497759
2020-07-30,-0.024482187181331327
2020-07-31,-0.005791699708924791
2020-08-03,0.013592271224343255
2020-08-04,0.0249042997655331
2020-08-05,-0.0009346842307117464
2020-08-06,0.010289822541518001
2020-08-07,0.0009261391227486371
2020-08-10,0.02682696896112735
2020-08-11,-0.0018016854874440824
2020-08-12,0.009927953544108359
2020-08-13,0.0008934391361308247
2020-08-14,0.0
2020-08-17,0.00982147799059141
2020-08-18,-0.020335973507256244
2020-08-19,0.01895317246283912
2020-08-20,-0.0008858388030174025
2020-08-21,-0.01507093986240926
2020-08-24,-0.02160214255201265
2020-08-25,0.0
2020-08-26,0.007359554898664689
2020-08-27,0.010959273293756455
2020-08-28,0.016259959197061802
2020-08-31,-0.016888896338448367
2020-09-01,0.016274983845641078
2020-09-02,0.027415605173680024
2020-09-03,-0.03062111324564243
2020-09-04,-0.005414998266063509
2020-09-08,-0.022686021854345317
2020-09-09,0.02228398468774162
2020-09-10,0.009082588334785369
2020-09-11,-0.0045005762081472556
2020-09-14,0.008137555870813662
2020-09-15,0.00538110755864829
2020-09-16,-0.0017839633309375547
2020-09-17,0.011617423226444323
2020-09-18,-0.006183815858514796
2020-09-21,-0.021333206972701357
2020-09-22,0.002724659957839215
2020-09-23,-0.041666675471660586
2020-09-24,0.0
2020-09-25,0.02268428625909724
2020-09-28,0.008317732576159864
2020-09-29,-0.005499162931452806
2020-09-30,0.018433264938942262
2020-10-01,-0.003620010385414152
2020-10-02,0.0
2020-10-05,0.010899169570431466
2020-10-06,-0.010781658446769593
2020-10-07,0.019981757905216835
2020-10-08,0.00979494680130033
2020-10-09,0.007054976147216729
2020-10-12,0.0008755791058960849
2020-10-13,-0.0017497283303111733
2020-10-14,-0.0008765509733201782
2020-10-15,0.006140625983263037
2020-10-16,0.002615286530796457
2020-10-19,-0.01913046512446448
2020-10-20,-0.007978534182578989
2020-10-21,-0.00983027168268591
2020-10-22,-0.003610209400988662
2020-10-23,-0.006340652255638735
2020-10-26,-0.030993535308681652
2020-10-27,-0.005644561197861053
2020-10-28,-0.023651850899501836
2020-10-29,0.017441901209053423
2020-10-30,-0.006666521503997824
2020-11-02,0.04026858022490476
2020-11-03,0.026728212659430817
2020-11-04,-0.004488245932798729
2020-11-05,0.03787185134455573
2020-11-06,0.0008686312536181351
2020-11-09,0.04513883861176482
2020-11-10,-0.014950198622268096
2020-11-11,0.005902358268061958
2020-11-12,-0.03185258127191504
2020-11-13,0.020779198219427863
2020-11-16,0.030534417607580577
2020-11-17,-0.01810692745506559
2020-11-18,-0.0075439243366506314
2020-11-19,0.006756452540745972
2020-11-20,0.0008391455374876511
2020-11-23,-0.020487610467784134
2020-11-24,0.01987887523870091
2020-11-25,-0.017796571018718788
2020-11-27,-0.009490900227461907
2020-11-30,-0.013066301644170664
2020-12-01,0.017652352958985595
2020-12-02,-0.005203775647251496
2020-12-03,-0.0026158003686568287
2020-12-04,0.008741462067227701
2020-12-07,-0.016464610859671436
2020-12-08,0.016740232269692346
2020-12-09,0.006065577412824874
2020-12-10,-0.006890294854959955
2020-12-11,-0.007805963977651875
2020-12-14,-0.01485996053793115
2020-12-15,0.023957429055514012
2020-12-16,-0.012131855400541736
2020-12-17,0.014035251239162827
2020-12-18,0.008650518512583139
2020-12-21,-0.01629496532928143
2020-12-22,0.002615397597024227
2020-12-23,0.005217451562493647
2020-12-24,0.006920294919299019
2020-12-28,-0.004295433679450622
2020-12-29,0.0008628725254571368
2020-12-30,0.012068805012472872
2020-12-31,0.002555445121727562
2021-01-04,-0.033135029683727835
2021-01-05,0.007029754619283457
2021-01-06,0.02792323245109163
2021-01-07,-0.008489062555915194
2021-01-08,-0.015410842073724784
2021-01-11,0.0034783010416625793
2021-01-12,0.007798899777157198
2021-01-13,-0.017196805591099373
2021-01-14,-0.0034994005993198574
2021-01-15,-0.029851185164754934
2021-01-19,-0.009049671127239756
2021-01-20,0.025571074281925732
2021-01-21,0.0017808612947034508
2021-01-22,-0.014222077035318081
2021-01-25,-0.010820681329466453
2021-01-26,0.02187778274476626
2021-01-27,-0.013380806046362603
2021-01-28,0.010849824230758864
2021-01-29,-0.02146694473564925
2021-02-01,-0.004570278148156359
2021-02-02,0.0036730304033334438
2021-02-03,0.007319071578438363
2021-02-04,0.015440741675903924
2021-02-05,0.025939216280175925
2021-02-08,0.0
2021-02-09,-0.020052388506267005
2021-02-10,0.016903954997317117
2021-02-11,-0.01137365821954961
2021-02-12,0.017699115044247815
2021-02-16,-0.021739030004539472
2021-02-17,0.004444341326153012
2021-02-18,0.01061959167587223
2021-02-19,0.0
2021-02-22,0.0
2021-02-23,0.006016549125627657
2021-02-24,0.003517909480732939
2021-02-25,-0.0061350105020056
2021-02-26,-0.035273174838730714
2021-03-01,0.031992583574012246
2021-03-02,0.012400436795373393
2021-03-03,0.0034995426944208763
2021-03-04,-0.017436693020429828
2021-03-05,0.030168466245796832
2021-03-08,0.012920094560040951
2021-03-09,-0.0008505538659816514
2021-03-10,0.015319306070844085
2021-03-11,-0.0167648416226428
2021-03-12,0.0034104310917812963
2021-03-15,-0.000849539949062561
2021-03-16,-0.022108957592828604
2021-03-17,0.012173694379949751
2021-03-18,-0.02405504693280891
2021-03-19,-0.0052816111348903405
2021-03-22,0.009734535473999939
2021-03-23,-0.0035055771775445166
2021-03-24,-0.005276964750032254
2021-03-25,0.02387231473852225
2021-03-26,0.01727136037552457
2021-03-29,0.0016978319119238527
2021-03-30,-0.005084862493961673
2021-03-31,-0.005110753105147858
2021-04-01,-0.001712074731205715
2021-04-05,0.019725419834584423
2021-04-06,0.007569367685407169
2021-04-07,-0.029215362833972636
2021-04-08,-0.005158993451797267
2021-04-09,0.013828591965846737
2021-04-12,-0.0008521449155012295
2021-04-13,0.005119278176998199
2021-04-14,-0.0033956638238477055
2021-04-15,0.012776931443199357
2021-04-16,0.005046181035349706
2021-04-19,-0.007531267414226606
2021-04-20,0.0
2021-04-21,0.00674542090863639
2021-04-22,-0.024288184251546552
2021-04-23,0.00686671799273797
2021-04-26,0.0008526321338633291
2021-04-27,-0.005962269434136913
2021-04-28,0.00171363927971524
2021-04-29,0.017108641870530183
2021-04-30,-0.011774582636453701
2021-05-03,0.0034042361947497213
2021-05-04,0.05428337479788814
2021-05-05,-0.012067762795273218
2021-05-06,0.017100999634756642
2021-05-07,-0.003202544391548101
2021-05-10,0.0
2021-05-11,-0.004016064994444624
2021-05-12,-0.020161109682343525
2021-05-13,0.01893009759739428
2021-05-14,-0.000807957518293545
2021-05-17,-0.006467038689871196
2021-05-18,-0.008136881902957138
2021-05-19,-0.014766165959635758
2021-05-20,-0.0016652219578981997
2021-05-21,-0.0008341427695884862
2021-05-24,-0.0033387841173713184
2021-05-25,-0.008628031966480765
2021-05-26,0.0051194783128287735
2021-05-27,0.0084887483902083
2021-05-28,-0.0067338178128233395
2021-06-01,0.007627011112989912
2021-06-02,-0.002523093376442076
2021-06-03,0.00674526794471908
2021-06-04,0.01758816856077794
2021-06-07,-0.004115168073598352
2021-06-08,-0.0016529625938297432
2021-06-09,-0.0008278965441291808
2021-06-10,0.0
2021-06-11,0.01408459024029729
2021-06-14,-0.007352929618894999
2021-06-15,-0.011522750042567531
2021-06-16,-0.015820116215463642
2021-06-17,-0.023688808602664424
2021-06-18,-0.0155978992017759
2021-06-21,0.009683262408351823
2021-06-22,0.006102692294599921
2021-06-23,-0.004332695295406808
2021-06-24,0.0026110280352844573
2021-06-25,0.007812390248167489
2021-06-28,-0.0051678866184236005
2021-06-29,-0.007792098609770259
2021-06-30,0.0
2021-07-01,0.008725979017398355
2021-07-02,-0.0017302752149872536
2021-07-06,-0.008665586729124986
2021-07-07,0.0096155482244491
2021-07-08,-0.013852521766463788
2021-07-09,0.010535406764551558
2021-07-12,0.0
2021-07-13,0.004343987146989692
2021-07-14,-0.0017302752149872536
2021-07-15,0.002599911384711051
2021-07-16,-0.011236284769142735
2021-07-19,-0.016608062660780187
2021-07-20,0.0008886750864456339
2021-07-21,0.008880971106515645
2021-07-22,0.0008804686587826627
2021-07-23,-0.006156664384651123
2021-07-26,0.016814123839989037
2021-07-27,0.0034813378817430962
2021-07-28,0.004336256267268412
2021-07-29,0.005181471212186484
2021-07-30,-0.006872659450959273
2021-08-02,-0.003460256731567468
2021-08-03,0.013020846892417559
2021-08-04,-0.0059982988350093525
2021-08-05,0.006896454835089161
2021-08-06,0.004280762188835663
2021-08-09,0.007672817115514041
2021-08-10,0.010998153155132862
2021-08-11,0.01924706750068439
2021-08-12,-0.01067326990262396
2021-08-13,0.008298826112722812
2021-08-16,0.005761235303037626
2021-08-17,-0.009819829030953131
2021-08-18,0.003305738126878177
2021-08-19,0.021416500482518197
2021-08-20,0.03145172419080322
2021-08-23,-0.008600348877068509
2021-08-24,-0.004731794470755002
2021-08-25,0.014262872392991177
2021-08-26,-0.011718586293232747
2021-08-27,0.01027653457805
2021-08-30,0.0007824616654885652
2021-08-31,0.0046912763566857585
2021-09-01,-0.01245145062451447
2021-09-02,0.004728066186505453
2021-09-03,-0.005490030806696633
2021-09-07,-0.027224954628645714
2021-09-08,0.008183282179600404
2021-09-09,-0.015422042391573743
2021-09-10,0.014014918337354132
2021-09-13,0.0
2021-09-14,0.001625901985009559
2021-09-15,0.006493323891829883
2021-09-16,-0.021773980773824753
2021-09-17,-0.02308330791485269
2021-09-20,-0.005907089718732772
2021-09-21,-0.00764024509621497
2021-09-22,0.004277195983256821
2021-09-23,0.006814405389792277
2021-09-24,-0.0025381300494280445
2021-09-27,0.0067853158659061386
2021-09-28,-0.014321713958466598
2021-09-29,0.0025639706164903853
2021-09-30,-0.011934946726446682
2021-10-01,0.008627908263576067
2021-10-04,-0.0051325200880797395
2021-10-05,0.014617452346937565
2021-10-06,-0.004237323162592177
2021-10-07,0.007659561718336594
2021-10-08,-0.010979669505773781
2021-10-11,-0.007685725520827247
2021-10-12,0.001720953008121917
2021-10-13,0.0025774762347521296
2021-10-14,0.020565454402216687
2021-10-15,0.0033584751415791647
2021-10-18,-0.00334723354093891
2021-10-19,0.009235994915782975
2021-10-20,0.001663776798517258
2021-10-21,-0.0008305531825021362
2021-10-22,0.010806446066048192
2021-10-25,-0.00657885455901841
2021-10-26,-0.0057948053261903665
2021-10-27,0.0016651621052159449
2021-10-28,0.009975295690739738
2021-10-29,-0.006584453127458367
2021-11-01,-0.01077063198390027
2021-11-02,0.01172550468639888
2021-11-03,0.01821194035253315
2021-11-04,-0.011382225428388737
2021-11-05,-0.0016446214369493228
2021-11-08,0.00494226908094153
2021-11-09,0.00901644963751691
2021-11-10,0.0024370084280216364
2021-11-11,0.001620813428646839
2021-11-12,0.001618099932683581
2021-11-15,0.0008078335218126842
2021-11-16,-0.006456908681444662
2021-11-17,-0.01299756044135203
2021-11-18,-0.010699713262449118
2021-11-19,-0.009983407004838907
2021-11-22,0.005042228676946703
2021-11-23,-0.005912287260590232
2021-11-24,-0.009345629584029291
2021-11-26,-0.010291853341780066
2021-11-29,0.0034660038080258637
2021-11-30,-0.022452263121411353
2021-12-01,-0.005300438415225983
2021-12-02,0.01953833920124559
2021-12-03,-0.014808373486357662
2021-12-06,0.02298854635580594
2021-12-07,0.001728508143404861
2021-12-08,0.0025884798711668378
2021-12-09,-0.005163498363989549
2021-12-10,0.0034601989744031947
2021-12-13,0.006034419903998112
2021-12-14,0.0
2021-12-15,0.023993181735176394
2021-12-16,0.007531315774783609
2021-12-17,-0.02076420811352775
2021-12-20,-0.016115173610048772
2021-12-21,0.012068839807996223
2021-12-22,-0.011073274932122734
2021-12-23,0.004306956732728073
2021-12-27,0.012864316920202068
2021-12-28,0.004233642718410868
2021-12-29,0.007588561212125811
2021-12-30,0.0008369573465694113
2021-12-31,0.0041803591331728285
2022-01-03,-0.01082424135443727
2022-01-04,0.015993273857662027
2022-01-05,0.0016569967905630811
2022-01-06,-0.008271278470934895
2022-01-07,0.010842388328463848
2022-01-10,0.0024751956149071663
2022-01-11,-0.0032921731000827847
2022-01-12,0.0024774229595241337
2022-01-13,0.011532095683854937
2022-01-14,0.00732901687266474
2022-01-18,-0.007275693194482069
2022-01-19,0.010586247233518975
2022-01-20,-0.022562394143469167
2022-01-21,-0.014839295712670397
2022-01-24,-0.002510593394492222
2022-01-25,-0.010906061438174741
2022-01-26,-0.0025442880375815546
2022-01-27,0.003401351876448855
2022-01-28,0.011864282585366093
2022-01-31,0.005862585916686536
2022-02-01,0.01582025121910524
2022-02-02,-0.005737645334621844
2022-02-03,-0.030502854404028446
2022-02-04,-0.017006853764615415
2022-02-07,-0.006055396212849784
2022-02-08,0.011314206678728178
2022-02-09,0.01376932897063865
2022-02-10,-0.013582309680467253
2022-02-11,-0.0025817969417517572
2022-02-14,-0.0017255255584255336
2022-02-15,0.020743248908434264
2022-02-16,-0.003386951767844426
2022-02-17,0.0016990424933196469
2022-02-18,0.007633711392857956
2022-02-22,-0.005101972174594183
2022-02-23,-0.005982887682857929
2022-02-24,-0.0128977871881647
2022-02-25,0.02787460481059867
2022-02-28,-0.014406709747872282
2022-03-01,-0.03181418903024413
2022-03-02,0.014209560450422654
2022-03-03,-0.006129481778864965
2022-03-04,-0.00528665833184494
2022-03-07,-0.04428690532461399
2022-03-08,0.013901777216184463
2022-03-09,0.013711368482432373
2022-03-10,-0.017132878460500933
2022-03-11,0.0
2022-03-14,0.03577984203755702
2022-03-15,-0.004428671068769763
2022-03-16,0.019572951649436954
2022-03-17,0.013089213048025128
2022-03-18,0.005167888229464568
2022-03-21,-0.017994991244092096
2022-03-22,-0.0008725566783135408
2022-03-23,-0.0200873856066216
2022-03-24,0.005347815617431362
2022-03-25,0.005319076400747802
2022-03-28,0.0008819837357665339
2022-03-29,0.019383155431839993
2022-03-30,-0.003457518081483424
2022-03-31,-0.017345759381786285
2022-04-01,0.018534707932572614
2022-04-04,-0.0051993320054688485
2022-04-05,0.0
2022-04-06,0.0017422644901823325
2022-04-07,0.00260846926077285
2022-04-08,0.01647897646430896
2022-04-11,0.0008531057784604279
2022-04-12,-0.005967493277215019
2022-04-13,0.0034305482186798297
2022-04-14,-0.0025640678903272596
2022-04-18,-0.011996817745306698
2022-04-19,0.019948109282114768
2022-04-20,0.021258466538208065
2022-04-21,-0.00666105685487528
2022-04-22,-0.029337807561348295
2022-04-25,0.00604488681895865
2022-04-26,-0.003433304448960506
2022-04-27,0.03531431299111398
2022-04-28,0.00998340851800883
2022-04-29,-0.02306444946221753
2022-05-02,-0.013490606083232937
2022-05-03,0.02307689273736968
2022-05-04,0.09607338346714922
2022-05-05,-0.03658521164156525
2022-05-06,0.013449387925722256
2022-05-09,-0.015612876819436683
2022-05-10,-0.003965082666662956
2022-05-11,-0.003980867133933974
2022-05-12,0.004796010371404202
2022-05-13,0.015911239768720442
2022-05-16,0.0133122972370463
2022-05-17,0.030139034590739744
2022-05-18,-0.04501122257627421
2022-05-19,0.018067600344342072
2022-05-20,-0.002314868193668662
2022-05-23,0.009280787016993086
2022-05-24,0.0023201203697678086
2022-05-25,0.0007715272914023963
2022-05-26,0.010023297521273733
2022-05-27,0.016030415599304737
2022-05-31,-0.015777495784758733
2022-06-01,0.006870035655278217
2022-06-02,0.01971206727371455
2022-06-03,-0.004461003010181486
2022-06-06,0.00746832122041452
2022-06-07,-0.000741376584685427
2022-06-08,-0.009643834837618437
2022-06-09,-0.013483256015349943
2022-06-10,-0.031131285842076917
2022-06-13,-0.03683390153260235
2022-06-14,-0.01627352705845897
2022-06-15,0.0008273168721768531
2022-06-16,-0.03223130896721349
2022-06-17,0.0008538849067267762
2022-06-21,0.01706489301780878
2022-06-22,-0.005033780615095185
2022-06-23,0.006745510695529644
2022-06-24,0.039363533568672615
2022-06-27,-0.003223321107608368
2022-06-28,-0.0032335684944839738
2022-06-29,0.017842718394313284
2022-06-30,-0.009561744210092371
2022-07-01,0.008044942659048981
2022-07-05,-0.0071827337759470256
2022-07-06,0.016880992781315607
2022-07-07,0.000790520364806202
2022-07-08,-0.017377538613408405
2022-07-11,0.012861754624237332
2022-07-12,-0.011111202309606716
2022-07-13,-0.006420336929426784
2022-07-14,0.0008076730433999035
2022-07-15,0.007263894010566929
2022-07-18,-0.01201924209226879
2022-07-19,0.024330835153221653
2022-07-20,-0.011876410446566066
2022-07-21,0.012820443484379052
2022-07-22,-0.003164497001466149
2022-07-25,0.011111029512457238
2022-07-26,0.012558888347615982
2022-07-27,-0.0015503160295301521
2022-07-28,0.012422377572492982
2022-07-29,-0.006901980440534583
2022-08-01,0.006949948851570964
2022-08-02,-0.022239278784576877
2022-08-03,-0.002352875080664729
2022-08-04,-0.010220208880194037
2022-08-05,-0.02541703346773505
2022-08-08,0.009780031796282396
2022-08-09,0.0008069333711495652
2022-08-10,0.025000208506265498
2022-08-11,-0.006294393357059169
2022-08-12,0.014251899399938983
2022-08-15,0.01717405289462115
2022-08-16,0.01995386515122899
2022-08-17,-0.021068401100810763
2022-08-18,-0.022290477494224747
2022-08-19,-0.018867992349178575
2022-08-22,0.0
2022-08-23,0.008012798985069347
2022-08-24,0.0071541853148000545
2022-08-25,0.01973172639997056
2022-08-26,-0.03869975392255698
2022-08-29,-0.012882378504254333
2022-08-30,-0.00652542758159691
2022-08-31,-0.013957244320149664
2022-09-01,-0.0008326463351460145
2022-09-02,0.0016666804256404433
2022-09-06,-0.01414303026921837
2022-09-07,0.031543029369552
2022-09-08,0.006611464556331992
2022-09-09,0.009031210090494346
2022-09-12,0.006509429115000076
2022-09-13,-0.03476155290501093
2022-09-14,-0.016750332439907645
2022-09-15,0.004258806724541708
2022-09-16,-0.011026232613676301
2022-09-19,0.008576331233310919
2022-09-20,-0.027210908664401456
2022-09-21,-0.01923079277967843
2022-09-22,-0.006238928087613949
2022-09-23,-0.015246516289370349
2022-09-26,-0.016393426534114908
2022-09-27,-0.012036969594773295
2022-09-28,0.02155549397211698
2022-09-29,-0.013761226176304708
2022-09-30,-0.0018605856860304248
2022-10-03,0.027959001057512367
2022-10-04,0.02266551266949568
2022-10-05,-0.01684387008638455
2022-10-06,-0.0018035433052503436
2022-10-07,-0.026196827422816704
2022-10-10,0.010204192815660429
2022-10-11,-0.010101119049228169
2022-10-12,-0.017625323991618758
2022-10-13,0.04438157268668497
2022-10-14,-0.019891523103856334
2022-10-17,0.013837590872625816
2022-10-18,0.01910829399463143
2022-10-19,-0.012499944676887087
2022-10-20,-0.015370580679155643
2022-10-21,0.037649031829310786
2022-10-24,0.0
2022-10-25,0.015044317410789487
2022-10-26,0.0008715672351597981
2022-10-27,0.005226726952093141
2022-10-28,0.018197398954879374
2022-10-31,-0.014468062237301016
2022-11-01,0.0008635674212118527
2022-11-02,-0.06471083690882373
2022-11-03,-0.006457535779931467
2022-11-04,0.03621169386892786
2022-11-07,0.005376209630268969
2022-11-08,0.0
2022-11-09,-0.01782531673652965
2022-11-10,0.05444637810179831
2022-11-11,0.001721467759226325
2022-11-14,0.012886367211103478
2022-11-15,-0.0016962802025665136
2022-11-16,-0.006797016051358518
2022-11-17,0.008554322376062462
2022-11-18,0.002544557402847758
2022-11-21,0.014382379028445857
2022-11-22,0.010364894136095648
2022-11-23,0.00750636701567875
2022-11-25,0.0
2022-11-28,-0.007450441269084229
2022-11-29,0.010008430052403039
2022-11-30,0.01981841988290567
2022-12-01,0.0024291279803625443
2022-12-02,0.009693052615908693
2022-12-05,-0.018400005801995856
2022-12-06,-0.009780037385517137
2022-12-07,-0.0016459881595243253
2022-12-08,0.02473202329337676
2022-12-09,-0.0048269883011431425
2022-12-12,0.008892488293027245
2022-12-13,0.006410284349168904
2022-12-14,-0.0063694543357277755
2022-12-15,-0.017628046944656695
2022-12-16,-0.014682106198294687
2022-12-19,-0.0049667548360193825
2022-12-20,0.0024957289468179322
2022-12-21,0.004149429009855599
2022-12-22,-0.009917618784278104
2022-12-23,0.006677916119818272
2022-12-27,0.001658448563067072
2022-12-28,-0.01407289877046436
2022-12-29,0.00923612295786258
2022-12-30,-0.009151597676461898
2023-01-03,0.0008397126690764534
